"Time","ph"
4385,-0.009150708798396488
4386,-0.009146462019215923
4387,-0.009142141849895761
4388,-0.009137748905289761
4389,-0.009133283800481203
4390,-0.009128747150757956
4391,-0.009124139571587541
4392,-0.009119461678592173
4393,-0.009114714087523831
4394,-0.009109897414239265
4395,-0.009105012274675009
4396,-0.009100059284822439
4397,-0.00909503906070273
4398,-0.009089952218341909
4399,-0.009084799373745843
4400,-0.009079581142875224
4401,-0.009074298141620595
4402,-0.009068950985777325
4403,-0.009063540291020654
4404,-0.009058066672880635
4405,-0.009052530746717209
4406,-0.009046933127695179
4407,-0.009041274430759248
4408,-0.009035555270609041
4409,-0.009029776261674154
4410,-0.009023938018089183
4411,-0.009018041153668813
4412,-0.009012086281882853
4413,-0.009006074015831367
4414,-0.009000004968219736
4415,-0.008993879751333783
4416,-0.008987698977014933
4417,-0.008981463256635342
4418,-0.008975173201073067
4419,-0.008968829420687292
4420,-0.008962432525293494
4421,-0.008955983124138738
4422,-0.008949481825876902
4423,-0.008942929238543978
4424,-0.008936325969533396
4425,-0.008929672625571372
4426,-0.008922969812692264
4427,-0.008916218136214004
4428,-0.008909418200713512
4429,-0.008902570610002188
4430,-0.008895675967101405
4431,-0.008888734874218047
4432,-0.008881747932720096
4433,-0.008874715743112245
4434,-0.008867638905011544
4435,-0.008860518017123105
4436,-0.008853353677215842
4437,-0.00884614648209823
4438,-0.008838897027594151
4439,-0.008831605908518749
4440,-0.008824273718654341
4441,-0.008816901050726394
4442,-0.008809488496379509
4443,-0.008802036646153517
4444,-0.008794546089459563
4445,-0.008787017414556269
4446,-0.008779451208525968
4447,-0.008771848057250965
4448,-0.008764208545389859
4449,-0.008756533256353932
4450,-0.008748822772283593
4451,-0.008741077674024879
4452,-0.008733298541106006
4453,-0.008725485951714013
4454,-0.008717640482671414
4455,-0.008709762709412979
4456,-0.008701853205962538
4457,-0.008693912544909855
4458,-0.008685941297387588
4459,-0.008677940033048283
4460,-0.008669909320041493
4461,-0.008661849724990912
4462,-0.008653761812971594
4463,-0.008645646147487291
4464,-0.008637503290447796
4465,-0.008629333802146397
4466,-0.008621138241237428
4467,-0.008612917164713848
4468,-0.008604671127884935
4469,-0.008596400684354057
4470,-0.008588106385996502
4471,-0.008579788782937418
4472,-0.008571448423529806
4473,-0.00856308585433263
4474,-0.008554701620088999
4475,-0.0085462962637044
4476,-0.008537870326225105
4477,-0.008529424346816559
4478,-0.008520958862741944
4479,-0.008512474409340793
4480,-0.008503971520007706
4481,-0.008495450726171144
4482,-0.008486912557272361
4483,-0.008478357540744354
4484,-0.008469786201991006
4485,-0.00846119906436623
4486,-0.008452596649153304
4487,-0.008443979475544211
4488,-0.008435348060619161
4489,-0.008426702919326158
4490,-0.00841804456446071
4491,-0.008409373506645619
4492,-0.00840069025431087
4493,-0.008391995313673642
4494,-0.008383289188718427
4495,-0.008374572381177251
4496,-0.008365845390509984
4497,-0.008357108713884797
4498,-0.008348362846158704
4499,-0.008339608279858215
4500,-0.008330845505160127
4501,-0.008322075009872391
4502,-0.00831329727941512
4503,-0.008304512796801717
4504,-0.008295722042620097
4505,-0.008286925495014029
4506,-0.008278123629664636
4507,-0.008269316919771948
4508,-0.008260505836036637
4509,-0.008251690846641836
4510,-0.008242872417235101
4511,-0.008234051010910478
4512,-0.008225227088190713
4513,-0.008216401107009571
4514,-0.008207573522694293
4515,-0.008198744787948173
4516,-0.008189915352833265
4517,-0.008181085664753226
4518,-0.008172256168436268
4519,-0.008163427305918269
4520,-0.008154599516525992
4521,-0.00814577323686045
4522,-0.0081369489007804
4523,-0.008128126939385961
4524,-0.008119307781002397
4525,-0.008110491851164001
4526,-0.008101679572598133
4527,-0.008092871365209395
4528,-0.008084067646063951
4529,-0.008075268829373965
4530,-0.008066475326482201
4531,-0.008057687545846752
4532,-0.008048905893025921
4533,-0.008040130770663225
4534,-0.008031362578472581
4535,-0.008022601713223575
4536,-0.008013848568726943
4537,-0.008005103535820152
4538,-0.007996367002353148
4539,-0.007987639353174238
4540,-0.007978920970116146
4541,-0.007970212231982176
4542,-0.007961513514532568
4543,-0.007952825190470972
4544,-0.007944147629431103
4545,-0.007935481197963513
4546,-0.007926826259522544
4547,-0.007918183174453435
4548,-0.007909552299979541
4549,-0.007900933990189778
4550,-0.007892328596026158
4551,-0.007883736465271516
4552,-0.007875157942537379
4553,-0.007866593369252002
4554,-0.007858043083648561
4555,-0.007849507420753498
4556,-0.007840986712375032
4557,-0.007832481287091832
4558,-0.007823991470241836
4559,-0.007815517583911252
4560,-0.007807059946923717
4561,-0.007798618874829604
4562,-0.007790194679895501
4563,-0.007781787671093873
4564,-0.007773398154092844
4565,-0.007765026431246195
4566,-0.007756672801583499
4567,-0.00774833756080042
4568,-0.007740021001249197
4569,-0.007731723411929273
4570,-0.007723445078478115
4571,-0.007715186283162195
4572,-0.007706947304868134
4573,-0.007698728419094005
4574,-0.007690529897940844
4575,-0.007682352010104301
4576,-0.007674195020866459
4577,-0.007666059192087851
4578,-0.007657944782199628
4579,-0.007649852046195896
4580,-0.00764178123562626
4581,-0.007633732598588493
4582,-0.007625706379721421
4583,-0.00761770282019796
4584,-0.007609722157718332
4585,-0.007601764626503462
4586,-0.007593830457288554
4587,-0.007585919877316825
4588,-0.007578033110333429
4589,-0.007570170376579571
4590,-0.007562331892786771
4591,-0.007554517872171326
4592,-0.00754672852442894
4593,-0.007538964055729547
4594,-0.007531224668712303
4595,-0.007523510562480728
4596,-0.007515821932598109
4597,-0.007508158971082985
4598,-0.00750052186640489
4599,-0.007492910803480232
4600,-0.007485325963668366
4601,-0.00747776752476786
4602,-0.007470235661012922
4603,-0.007462730543070025
4604,-0.007455252338034713
4605,-0.007447801209428573
4606,-0.007440377317196409
4607,-0.007432980817703599
4608,-0.007425611863733613
4609,-0.007418270604485742
4610,-0.007410957185573001
4611,-0.007403671749020191
4612,-0.007396414433262201
4613,-0.007389185373142437
4614,-0.007381984699911467
4615,-0.007374812541225837
4616,-0.007367669021147094
4617,-0.00736055426014096
4618,-0.007353468375076718
4619,-0.007346411479226772
4620,-0.007339383682266396
4621,-0.007332385090273667
4622,-0.007325415805729581
4623,-0.007318475927518368
4624,-0.00731156555092796
4625,-0.0073046847676507
4626,-0.007297833665784167
4627,-0.007291012329832253
4628,-0.007284220840706387
4629,-0.007277459275726952
4630,-0.007270727708624894
4631,-0.00726402620954352
4632,-0.007257354845040465
4633,-0.007250713678089867
4634,-0.007244102768084715
4635,-0.007237522170839382
4636,-0.007230971938592352
4637,-0.007224452120009132
4638,-0.007217962760185335
4639,-0.007211503900649977
4640,-0.007205075579368932
4641,-0.007198677830748595
4642,-0.007192310685639703
4643,-0.007185974171341383
4644,-0.007179668311605335
4645,-0.007173393126640244
4646,-0.007167148633116365
4647,-0.007160934844170266
4648,-0.007154751769409796
4649,-0.007148599414919219
4650,-0.00714247778326452
4651,-0.007136386873498921
4652,-0.007130326681168569
4653,-0.007124297198318397
4654,-0.007118298413498198
4655,-0.007112330311768837
4656,-0.007106392874708705
4657,-0.007100486080420303
4658,-0.007094609903537039
4659,-0.007088764315230196
4660,-0.00708294928321609
4661,-0.007077164771763405
4662,-0.007071410741700703
4663,-0.007065687150424131
4664,-0.0070599939519053
4665,-0.007054331096699344
4666,-0.007048698531953166
4667,-0.00704309620141384
4668,-0.007037524045437247
4669,-0.007031982000996818
4670,-0.007026470001692524
4671,-0.007020987977760002
4672,-0.007015535856079859
4673,-0.007010113560187194
4674,-0.007004721010281249
4675,-0.006999358123235254
4676,-0.006994024812606483
4677,-0.006988720988646413
4678,-0.006983446558311128
4679,-0.006978201425271881
4680,-0.006972985489925783
4681,-0.006967798649406746
4682,-0.00696264079759653
4683,-0.006957511825136004
4684,-0.006952411619436557
4685,-0.006947340064691707
4686,-0.006942297041888847
4687,-0.006937282428821199
4688,-0.006932296100099903
4689,-0.006927337927166308
4690,-0.006922407778304404
4691,-0.006917505518653445
4692,-0.006912631010220735
4693,-0.006907784111894567
4694,-0.006902964679457345
4695,-0.006898172565598867
4696,-0.00689340761992978
4697,-0.006888669688995183
4698,-0.006883958616288413
4699,-0.006879274242264978
4700,-0.006874616404356679
4701,-0.006869984936985851
4702,-0.006865379671579819
4703,-0.006860800436585474
4704,-0.006856247057484011
4705,-0.006851719356805864
4706,-0.006847217154145752
4707,-0.006842740266177912
4708,-0.00683828850667149
4709,-0.00683386168650606
4710,-0.006829459613687344
4711,-0.006825082093363031
4712,-0.006820728927838814
4713,-0.006816399916594518
4714,-0.00681209485630043
4715,-0.006807813540833737
4716,-0.006803555761295164
4717,-0.006799321306025706
4718,-0.006795109960623565
4719,-0.006790921507961184
4720,-0.006786755728202467
4721,-0.006782612398820137
4722,-0.006778491294613203
4723,-0.006774392187724627
4724,-0.00677031484765911
4725,-0.006766259041301
4726,-0.006762224532932377
4727,-0.006758211084251254
4728,-0.006754218454389938
4729,-0.006750246399933506
4730,-0.006746294674938437
4731,-0.006742363030951368
4732,-0.00673845121702801
4733,-0.006734558979752164
4734,-0.0067306860632549
4735,-0.006726832209233854
4736,-0.006722997156972652
4737,-0.006719180643360492
4738,-0.006715382402911819
4739,-0.006711602167786156
4740,-0.006707839667808046
4741,-0.00670409463048714
4742,-0.006700366781038383
4743,-0.006696655842402345
4744,-0.006692961535265685
4745,-0.006689283578081692
4746,-0.006685621687091001
4747,-0.006681975576342394
4748,-0.006678344957713729
4749,-0.006674729540933001
4750,-0.006671129033599495
4751,-0.00666754314120506
4752,-0.006663971567155521
4753,-0.006660414012792163
4754,-0.006656870177413384
4755,-0.006653339758296379
4756,-0.006649822450719019
4757,-0.006646317947981774
4758,-0.006642825941429775
4759,-0.006639346120474977
4760,-0.00663587817261841
4761,-0.006632421783472563
4762,-0.006628976636783841
4763,-0.006625542414455139
4764,-0.006622118796568517
4765,-0.006618705461407959
4766,-0.006615302085482238
4767,-0.006611908343547886
4768,-0.006608523908632241
4769,-0.006605148452056598
4770,-0.006601781643459448
4771,-0.006598423150819807
4772,-0.006595072640480642
4773,-0.006591729777172363
4774,-0.006588394224036436
4775,-0.006585065642649055
4776,-0.006581743693044897
4777,-0.006578428033740977
4778,-0.006575118321760572
4779,-0.006571814212657227
4780,-0.006568515360538839
4781,-0.006565221418091824
4782,-0.006561932036605342
4783,-0.006558646865995626
4784,-0.006555365554830356
4785,-0.006552087750353111
4786,-0.006548813098507914
4787,-0.006545541243963798
4788,-0.006542271830139502
4789,-0.006539004499228176
4790,-0.006535738892222178
4791,-0.006532474648937929
4792,-0.006529211408040842
4793,-0.006525948807070282
4794,-0.006522686482464611
4795,-0.006519424069586291
4796,-0.006516161202747004
4797,-0.006512897515232889
4798,-0.006509632639329777
4799,-0.006506366206348508
4800,-0.006503097846650286
4801,-0.006499827189672072
4802,-0.006496553863952067
4803,-0.006493277497155182
4804,-0.006489997716098597
4805,-0.006486714146777335
4806,-0.006483426414389899
4807,-0.006480134143363928
4808,-0.006476836957381905
4809,-0.006473534479406902
4810,-0.006470226331708339
4811,-0.006466912135887817
4812,-0.006463591512904934
4813,-0.006460264083103167
4814,-0.006456929466235783
4815,-0.006453587281491742
4816,-0.006450237147521669
4817,-0.006446878682463826
4818,-0.006443511503970111
4819,-0.00644013522923208
4820,-0.006436749475006992
4821,-0.006433353857643861
4822,-0.006429947993109544
4823,-0.006426531497014819
4824,-0.006423103984640501
4825,-0.006419665070963551
4826,-0.006416214370683208
4827,-0.006412751498247125
4828,-0.00640927606787751
4829,-0.006405787693597282
4830,-0.006402285989256214
4831,-0.006398770568557103
4832,-0.006395241045081917
4833,-0.006391697032317953
4834,-0.006388138143684003
4835,-0.006384563992556495
4836,-0.006380974192295642
4837,-0.006377368356271585
4838,-0.006373746097890523
4839,-0.006370107030620831
4840,-0.006366450768019186
4841,-0.006362776923756646
4842,-0.006359085111644743
4843,-0.006355374945661556
4844,-0.006351646039977742
4845,-0.006347898008982594
4846,-0.00634413046731003
4847,-0.006340343029864586
4848,-0.006336535311847381
4849,-0.006332706928782066
4850,-0.006328857496540715
4851,-0.006324986631369728
4852,-0.006321093949915675
4853,-0.00631717906925112
4854,-0.006313241606900403
4855,-0.006309281180865413
4856,-0.006305297409651279
4857,-0.00630128991229208
4858,-0.00629725830837646
4859,-0.006293202218073239
4860,-0.006289121262156969
4861,-0.006285015062033456
4862,-0.006280883239765216
4863,-0.006276725418096903
4864,-0.006272541220480679
4865,-0.006268330271101534
4866,-0.006264092194902571
4867,-0.006259826617610205
4868,-0.006255533165759339
4869,-0.006251211466718466
4870,-0.006246861148714724
4871,-0.006242481840858879
4872,-0.006238073173170261
4873,-0.006233634776601631
4874,-0.006229166283063986
4875,-0.006224667325451285
4876,-0.006220137537665147
4877,-0.006215576554639432
4878,-0.006210984012364788
4879,-0.00620635954791311
4880,-0.006201702799461932
4881,-0.006197013406318742
4882,-0.006192291008945232
4883,-0.006187535248981449
4884,-0.006182745769269897
4885,-0.006177922213879529
4886,-0.006173064228129685
4887,-0.006168171458613918
4888,-0.006163243553223776
4889,-0.006158280161172455
4890,-0.006153280933018388
4891,-0.006148245520688749
4892,-0.006143173577502856
4893,-0.006138064758195498
4894,-0.006132918718940135
4895,-0.006127735117372052
4896,-0.006122513612611381
4897,-0.006117253865286042
4898,-0.006111955537554581
4899,-0.00610661829312891
4900,-0.006101241797296952
4901,-0.006095825716945164
4902,-0.006090369720580985
4903,-0.006084873478355159
4904,-0.00607933666208395
4905,-0.006073758945271272
4906,-0.006068140003130679
4907,-0.006062479512607266
4908,-0.00605677715239946
4909,-0.006051032602980681
4910,-0.006045245546620901
4911,-0.006039415667408093
4912,-0.006033542651269545
4913,-0.006027626185993074
4914,-0.006021665961248117
4915,-0.006015661668606691
4916,-0.006009613001564241
4917,-0.006003519655560364
4918,-0.00599738132799941
4919,-0.005991197718270949
4920,-0.005984968527770127
4921,-0.005978693459917882
4922,-0.005972372220181025
4923,-0.005966004516092215
4924,-0.005959590057269775
4925,-0.005953128555437396
4926,-0.005946619724443708
4927,-0.00594006328028168
4928,-0.005933458941107948
4929,-0.005926806427261946
4930,-0.005920105461284924
4931,-0.005913355767938843
4932,-0.005906557074225096
4933,-0.005899709109403111
4934,-0.005892811605008803
4935,-0.005885864294872887
4936,-0.005878866915139039
4937,-0.005871819204281919
4938,-0.005864720903125046
4939,-0.00585757175485852
4940,-0.005850371505056596
4941,-0.005843119901695121
4942,-0.0058358166951688
4943,-0.005828461638308332
4944,-0.005821054486397364
4945,-0.005813594997189329
4946,-0.005806082930924097
4947,-0.005798518050344485
4948,-0.005790900120712615
4949,-0.005783228909826099
4950,-0.005775504188034082
4951,-0.005767725728253113
4952,-0.005759893305982866
4953,-0.005752006699321696
4954,-0.005744065688982026
4955,-0.005736070058305582
4956,-0.005728019593278467
4957,-0.005719914082546051
4958,-0.005711753317427716
4959,-0.005703537091931433
4960,-0.005695265202768153
4961,-0.005686937449366062
4962,-0.005678553633884632
4963,-0.005670113561228533
4964,-0.005661617039061361
4965,-0.005653063877819195
4966,-0.005644453890723981
4967,-0.005635786893796763
4968,-0.005627062705870705
4969,-0.005618281148603978
4970,-0.005609442046492454
4971,-0.005600545226882214
4972,-0.005591590519981908
4973,-0.005582577758874913
4974,-0.005573506779531333
4975,-0.005564377420819819
4976,-0.005555189524519194
4977,-0.005545942935329913
4978,-0.005536637500885354
4979,-0.00552727307176291
4980,-0.005517849501494913
4981,-0.005508366646579364
4982,-0.005498824366490502
4983,-0.005489222523689169
4984,-0.005479560983633017
4985,-0.005469839614786513
4986,-0.005460058288630757
4987,-0.005450216879673136
4988,-0.005440315265456788
4989,-0.005430353326569864
4990,-0.005420330946654627
4991,-0.005410248012416352
4992,-0.005400104413632048
4993,-0.005389900043158985
4994,-0.00537963479694305
4995,-0.005369308574026897
4996,-0.005358921276557908
4997,-0.005348472809796001
4998,-0.005337963082121212
4999,-0.005327392005041094
5000,-0.005316759493197953
5001,-0.005306065464375865
5002,-0.005295309839507518
5003,-0.005284492542680867
5004,-0.005273613501145595
5005,-0.005262672645319375
5006,-0.005251669908793964
5007,-0.005240605228341091
5008,-0.005229478543918142
5009,-0.005218289798673693
5010,-0.00520703893895281
5011,-0.00519572591430219
5012,-0.005184350677475076
5013,-0.005172913184436035
5014,-0.00516141339436548
5015,-0.005149851269664046
5016,-0.005138226775956761
5017,-0.005126539882097021
5018,-0.005114790560170376
5019,-0.00510297878549813
5020,-0.005091104536640734
5021,-0.005079167795401012
5022,-0.005067168546827164
5023,-0.005055106779215605
5024,-0.005042982484113592
5025,-0.005030795656321673
5026,-0.005018546293895938
5027,-0.00500623439815008
5028,-0.004993859973657253
5029,-0.004981423028251762
5030,-0.004968923573030542
5031,-0.004956361622354445
5032,-0.004943737193849358
5033,-0.004931050308407094
5034,-0.004918300990186131
5035,-0.004905489266612125
5036,-0.004892615168378256
5037,-0.00487967872944538
5038,-0.004866679987041969
5039,-0.004853618981663904
5040,-0.004840495757074025
5041,-0.004827310360301536
5042,-0.0048140628416412
5043,-0.004800753254652337
5044,-0.004787381656157661
5045,-0.004773948106241897
5046,-0.004760452668250226
5047,-0.004746895408786546
5048,-0.00473327639771153
5049,-0.004719595708140515
5050,-0.004705853416441183
5051,-0.004692049602231071
5052,-0.004678184348374895
5053,-0.004664257740981675
5054,-0.004650269869401685
5055,-0.004636220826223218
5056,-0.004622110707269163
5057,-0.004607939611593386
5058,-0.004593707641476958
5059,-0.004579414902424165
5060,-0.004565061503158358
5061,-0.004550647555617608
5062,-0.004536173174950186
5063,-0.004521638479509857
5064,-0.004507043590851002
5065,-0.004492388633723539
5066,-0.004477673736067685
5067,-0.004462899029008532
5068,-0.004448064646850442
5069,-0.004433170727071258
5070,-0.004418217410316347
5071,-0.004403204840392467
5072,-0.004388133164261436
5073,-0.004373002532033662
5074,-0.004357813096961464
5075,-0.004342565015432233
5076,-0.004327258446961415
5077,-0.004311893554185327
5078,-0.004296470502853786
5079,-0.004280989461822584
5080,-0.00426545060304578
5081,-0.004249854101567817
5082,-0.004234200135515486
5083,-0.004218488886089693
5084,-0.004202720537557094
5085,-0.00418689527724153
5086,-0.0041710132955153
5087,-0.00415507478579029
5088,-0.004139079944508912
5089,-0.00412302897113488
5090,-0.004106922068143838
5091,-0.004090759441013807
5092,-0.004074541298215486
5093,-0.004058267851202365
5094,-0.00404193931440071
5095,-0.004025555905199369
5096,-0.004009117843939406
5097,-0.003992625353903609
5098,-0.00397607866130582
5099,-0.0039594779952801
5100,-0.003942823587869756
5101,-0.003926115674016212
5102,-0.003909354491547705
5103,-0.00389254028116785
5104,-0.003875673286444053
5105,-0.003858753753795747
5106,-0.003841781932482504
5107,-0.003824758074591991
5108,-0.003807682435027765
5109,-0.003790555271496936
5110,-0.003773376844497672
5111,-0.003756147417306575
5112,-0.003738867255965869
5113,-0.003721536629270513
5114,-0.003704155808755106
5115,-0.003686725068680684
5116,-0.003669244686021373
5117,-0.00365171494045089
5118,-0.003634136114328916
5119,-0.003616508492687331
5120,-0.003598832363216301
